id,slug,name,blurb,url,category_name,category_slug,category_parent,backers_count,goal,goal_currency,pledged,pledged_currency,currency,usd_pledged,fx_rate,percent_funded,state,launched_at,deadline,created_at,state_changed_at,duration,location_name,location_city,location_state,location_country,location_country_name,creator_id,creator_name,creator_slug,creator_url,creator_biography,creator_websites,creator_backed_count,creator_projects_count,creator_joined_at,creator_location_name,creator_location_state,creator_location_country,creator_location_country_name,comments_count,updates_count,watches_count,has_video,video_url,is_staff_pick,is_project_we_love,spotlight,faq_count,reward_count,campaign_story_text,campaign_word_count,campaign_ai_mentions,risks,faqs,rewards,image_url
1502414452,the-harvester-1,The Harvester,Creating a full-length horror movie using AI to control cost. Already have distribution on a few streaming channels.,https://www.kickstarter.com/projects/bijoutheater/the-harvester-1,Horror,film & video/horror,Film & Video,0,10000.0,USD,0.0,USD,USD,0.0,1.0,0.0,live,2026-01-16T01:55:23+00:00,2026-03-17T00:55:23+00:00,2025-10-26T20:03:19+00:00,2026-01-16T01:55:27+00:00,,"Chicago, IL",Chicago,IL,US,United States,1095682534,Francis Manzo,bijoutheater,https://www.kickstarter.com/profile/bijoutheater,,,,,,,,,,,,,True,https://v2.kickstarter.com/1770517632-0lRvGoIrT8HyYvqXaTTjKm%2FYB%2F75uKuJw%2FSVVON4IKM%3D/projects/5237336/video-1396903-h264_high.mp4,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/051/642/839/11dbd4e8754f7d3ea0741659f8510e26_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1763034866&width=560&sig=P9dwAVAClrERJJ8cvFG15f5D16qNFAyeaHBDRuPPYvs%3D
6584197,smart-automatic-winter-wearables-prototype-development,Smart Automatic Winter wearables (Prototype development),"A Collective mixture of Next-gen learning AI remotes..Thin,long-lasting,re-assignable and rechargeable power sources/Streamlined Wears.",https://www.kickstarter.com/projects/254409397/smart-automatic-winter-wearables-prototype-development,Wearables,technology/wearables,Technology,3,3000000.0,CAD,602.29,CAD,CAD,443.6438447103,0.73070038,0.02007633333333333,failed,2020-07-02T20:13:02+00:00,2020-08-31T20:13:02+00:00,2020-06-25T11:29:24+00:00,2020-08-31T20:13:02+00:00,,"Winnipeg, Canada",Winnipeg,MB,CA,Canada,254409397,Kaeturra,,https://www.kickstarter.com/profile/254409397,,,,,,,,,,,,,True,https://v2.kickstarter.com/1770572290-F%2BF5sSpUOFb3YrPIkU43GeIcuUE9dhweAG7LCsvpZ%2BY%3D/projects/3981793/video-1038809-h264_high.mp4,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/029/608/763/d6bc92f6df3247f74715394edfb4d750_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1593186764&width=560&sig=S5KwZMtYIeCLhmW21GKWKRsk8Rt7I%2FPap0VXlHKwk68%3D
1017052813,remo-ai-ai-app-with-multiple-ai-llm-chatbots-and-ai-feature,Remo Ai: Ai App with multiple AI LLM/Chatbots and AI Feature (Canceled),We are offering almost every Ai LLM/Chatbots in one app and other features and we don't store any data,https://www.kickstarter.com/projects/remoai/remo-ai-ai-app-with-multiple-ai-llm-chatbots-and-ai-feature,Apps,technology/apps,Technology,1,1400.0,GBP,1.0,GBP,GBP,1.24731827,1.3615501,0.07142857142857142,canceled,2024-05-02T09:25:08+00:00,2024-06-01T09:25:08+00:00,2024-05-02T06:07:02+00:00,2024-05-06T06:40:56+00:00,,"Karachi, Pakistan",Karachi,Sindh,PK,Pakistan,1826478498,UBAIDA PARVEEN ATIF,remoai,https://www.kickstarter.com/profile/remoai,,,,,,,,,,,,,True,https://v2.kickstarter.com/1770550933-Hl7UJbDN7ZFEBZbirGgown71f%2FEavripu4DImNaPPgE%3D/projects/4801237/video-1288494-h264_high.mp4,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/044/899/921/20f48bc40f7767dc3e6e80bffaa29340_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1714639780&width=560&sig=quvobvM6m8fxHkkpwQzvByIm2ejT%2Bm7ow4EoJIpz2Dg%3D
122714185,cryptid-creatures,Strange & Eerie Cryptid Creatures: Guidebook & Decks,"An illustrated guide to cryptid creatures from all over the world. Matching oracle deck, playing cards, coloring book, and more. No AI.",https://www.kickstarter.com/projects/jessicafeinberg/cryptid-creatures,Art Books,publishing/art books,Publishing,0,4000.0,USD,0.0,USD,USD,,1.0,0.0,started,1970-01-01T00:00:00+00:00,2026-04-08T03:00:00+00:00,2026-02-08T00:17:59+00:00,2026-02-08T00:17:59+00:00,,,,,,the United States,1398250711,Jessica Feinberg,jessicafeinberg,https://www.kickstarter.com/profile/jessicafeinberg,,,,,,,,,,,,,False,,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/052/516/134/88a041933538b181295700a6d61ac02f_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1770510367&width=560&sig=H1No54ygVB0yYJQz1sExIV5M4XGXgDvzAfvBeBUgO9Y%3D
1951971244,website-to-buy-technology-with-the-help-of-ai,Website to buy technology with the help of AI,"Today many people still do not know which mobile device or laptop to buy, our AI assistant will end that.",https://www.kickstarter.com/projects/deabreu33/website-to-buy-technology-with-the-help-of-ai,Software,technology/software,Technology,3,19500.0,EUR,33.0,EUR,EUR,40.34249571,1.18175372,0.16923076923076924,failed,2021-01-11T15:04:07+00:00,2021-02-25T15:04:07+00:00,2021-01-07T15:44:15+00:00,2021-02-25T15:04:07+00:00,,"Madrid, Spain",Madrid,Madrid,ES,Spain,1702622832,Joao De Abreu,deabreu33,https://www.kickstarter.com/profile/deabreu33,,,,,,,,,,,,,False,,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/031/941/084/1e10d78da7b876c76e4b1d02677eda40_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1610034674&width=560&sig=otcLK3s1Bv7djxBkiu2JPhgctQvaUwFE5MHki7TzAcM%3D
834191982,clinixsphere-ai-driven-edc-transforming-clinical-research,ClinixSphere: AI-Driven EDC Transforming Clinical Research (Canceled),ClinixSphere is an AI-powered Electronic Data Capture system designed to streamline clinical trials with smarter/faster data solutions.,https://www.kickstarter.com/projects/clinixsphere/clinixsphere-ai-driven-edc-transforming-clinical-research,Software,technology/software,Technology,0,25000.0,USD,0.0,USD,USD,0.0,1.0,0.0,canceled,2024-10-15T22:17:58+00:00,2024-12-14T23:17:58+00:00,2024-09-24T02:30:21+00:00,2024-11-16T16:12:02+00:00,,"Phoenix, AZ",Phoenix,AZ,US,United States,2056262199,Audri Hagedorn,clinixsphere,https://www.kickstarter.com/profile/clinixsphere,,,,,,,,,,,,,False,,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/046/592/927/5a939208fee16b43820d71600114d456_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1727146775&width=560&sig=JDVnwIfBmSPQDB1K52wwK4SN9xga2gaX9KtQsmhCjeM%3D
2063996248,pongbot-pace-series-the-smartest-ai-powered-tennis-robot,PongBot Pace S Series - The Smartest AI-Powered Tennis Robot,Position-Aware Sensor | AI Match Training | Custom Drills | App&Remote Control | Full-Court Coverage | 300+Drills | 150 Balls Capacity,https://www.kickstarter.com/projects/pongbotpacesseries/pongbot-pace-series-the-smartest-ai-powered-tennis-robot,Product Design,design/product design,Design,2525,77704.0,HKD,20401416.0,HKD,HKD,2625076.92257496,0.12797789,26255.2970246062,successful,2024-10-29T14:01:29+00:00,2024-11-28T15:01:29+00:00,2024-09-22T17:39:20+00:00,2024-11-28T15:01:29+00:00,,"Hong Kong, Hong Kong",Hong Kong,Hong Kong Island,HK,Hong Kong,717852546,PongBot,pongbotpacesseries,https://www.kickstarter.com/profile/pongbotpacesseries,,,,,,,,,,,,,True,https://v2.kickstarter.com/1770538313-AN2rwMDDQIrlkTtM8h%2BMFWt8mty7oDsCVcDmZXboQ4g%3D/projects/4992975/video-1323776-h264_high.mp4,True,False,True,,,,,,,,,https://i.kickstarter.com/assets/047/426/464/587bc34799021cadecfc0ac58d3b3d4a_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1732795416&width=560&sig=GiRzmvUhSqxPGf8oEsNW075zRwRrPJuXZMG3%2BN6Cm%2BY%3D
1583959570,auraframe-vintage-smart-oil-painting-audio,Afar Frame: The world's first oil painting frame speaker,Color paper-like screen x World-class HIFI sound effects x AI intelligent technology = Renaissance on the wall | iOS and Android |,https://www.kickstarter.com/projects/auraframe/auraframe-vintage-smart-oil-painting-audio,Hardware,technology/hardware,Technology,307,3000.0,USD,132954.0,USD,USD,132954.0,1.0,4431.8,successful,2025-08-19T11:59:33+00:00,2025-09-13T11:59:33+00:00,2025-05-16T10:39:12+00:00,2025-09-13T11:59:33+00:00,,"Marion, IA",Marion,IA,US,United States,2030247711,AfarFrame,auraframe,https://www.kickstarter.com/profile/auraframe,,,,,,,,,,,,,True,https://v2.kickstarter.com/1770574144-0loSZ6PUw6dOSKwvdvhT%2FLVaBrBPViqlKb%2FJOMb4X1w%3D/projects/5147577/video-1386530-h264_high.mp4,False,False,True,,,,,,,,,https://i.kickstarter.com/assets/050/867/453/cbaa2237d570cfecd1136d2a6f58e162_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1758098925&width=560&sig=xgD34hwFNfslqcoYZ1ciX6tfkFn6DqhVewio%2FFJ38%2FI%3D
161561028,thirty-one,Thirty One: Take your measures with your smartphone,Thirty One is the first AI technology to take your measurements with your smartphone to order fitted clothing from your favourite shops,https://www.kickstarter.com/projects/thirtyoneparis/thirty-one,Apps,technology/apps,Technology,17,10000.0,EUR,440.0,EUR,EUR,493.1408592,1.18175372,4.3999999999999995,failed,2020-06-04T18:19:09+00:00,2020-07-04T18:19:09+00:00,2020-06-01T10:50:52+00:00,2020-07-04T18:19:09+00:00,,"Paris, France",Paris,Ile-de-France,FR,France,1449281268,Thirty One,thirtyoneparis,https://www.kickstarter.com/profile/thirtyoneparis,,,,,,,,,,,,,True,https://v2.kickstarter.com/1770572290-67zUOnytoVBjbVB7gGDE7Xm7SU7GfADMOvB7Mx9p180%3D/projects/3966458/video-1035653-h264_high.mp4,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/029/406/218/03dc87fffe4904a2c19f9da2c19c8584_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1591738928&width=560&sig=GFTgHVQyE7YDtMa%2F2AZVMTU5NLTeZEqAsmImhvCsf98%3D
614507817,calenzi,Calenzi,"The task, post and event management app designed and optimised for content creators. Featuring a tailored system and AI integration.",https://www.kickstarter.com/projects/astraphy/calenzi,Apps,technology/apps,Technology,2,6000.0,GBP,11.0,GBP,GBP,13.9633956,1.3615501,0.18333333333333332,failed,2023-08-13T16:25:50+00:00,2023-09-12T16:25:50+00:00,2023-08-08T23:32:06+00:00,2023-09-12T16:25:52+00:00,,"Essex, UK",Essex,England,GB,United Kingdom,1422257311,Astraphy,astraphy,https://www.kickstarter.com/profile/astraphy,,,,,,,,,,,,,True,https://v2.kickstarter.com/1770570668-3uRRTdgHj4rVNOzWZdy8lhUBVz4zztnBcfKM887bzbo%3D/projects/4631854/video-1244012-h264_high.mp4,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/041/933/355/d1d0dd42a4a4eeabc4dcdf79177800a4_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1691943740&width=560&sig=lSl7LiGMixwUoPsprS4VCbn8lpUZ4cLZxVRNc%2B16MJA%3D
1338976382,master-music-with-ai-and-gamification,Master Music with AI & Gamification,"Turn practice into progress. An all-in-one music dashboard with AI audio analysis, gamified milestones, and seamless teacher connection",https://www.kickstarter.com/projects/ta023290/master-music-with-ai-and-gamification,Software,technology/software,Technology,5,50000.0,SGD,264.0,SGD,SGD,204.40271016,0.78560767,0.528,live,2025-12-13T10:22:34+00:00,2026-02-11T10:22:34+00:00,2025-12-11T05:17:02+00:00,2025-12-13T10:22:37+00:00,,"Singapore, Singapore",Singapore,Central Singapore,SG,Singapore,1193344869,Jame Tan,ta023290,https://www.kickstarter.com/profile/ta023290,,,,,,,,,,,,,True,https://v2.kickstarter.com/1770503263-5DzaNIM9aIaCYIcNXuHBgNASx63FvCpPXktDoLctt3Q%3D/projects/5259889/video-1403694-h264_high.mp4,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/051/934/556/fbe9eb5018aff054fd38780630a383e8_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1765509389&width=560&sig=aPIWnxdOh2SAfiS%2F4jYhKCmCBoy5AHtkDRqjQrHtEEo%3D
528441613,ai-illustrator-for-bioengineering-and-drug-design,AI Illustrator for Bioengineering and Drug Design,"An AI-powered illustration tool kit for educators, students and researchers in bioengineering, drug design and pharmaceutics fields.",https://www.kickstarter.com/projects/gusrosania/ai-illustrator-for-bioengineering-and-drug-design,Product Design,design/product design,Design,0,0.0,USD,0.0,USD,USD,,1.0,0.0,submitted,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,2023-05-07T22:19:08+00:00,2023-05-08T19:39:54+00:00,,"Ann Arbor, MI",Ann Arbor,MI,US,United States,2101619359,"Gus R Rosania, PhD",gusrosania,https://www.kickstarter.com/profile/gusrosania,,,,,,,,,,,,,False,,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/041/107/588/5d0c2a5931a666a546ea4212d15faf93_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1685317246&width=560&sig=ewpP%2FuNszKLjYsiDFY8hetFOL7SEkxvuyXFW5xgtNK0%3D
1158386636,integrating-ai-with-hardware-through-project-based-learning,Integrating AI with Hardware through Project-Based Learning,Artificial Intelligence Learning Kit: Hands-on Guide to Fine-Tuning Neural Network Models in Computer Vision,https://www.kickstarter.com/projects/evoinmotion/integrating-ai-with-hardware-through-project-based-learning,DIY Electronics,technology/diy electronics,Technology,198,6500.0,CAD,57048.0,CAD,CAD,40654.19553672,0.73070038,877.6615384615385,successful,2024-11-25T23:01:37+00:00,2024-12-23T23:01:37+00:00,2024-10-29T22:30:50+00:00,2024-12-23T23:01:37+00:00,,"Vancouver, Canada",Vancouver,BC,CA,Canada,1498560049,EVO-IN-MOTION,evoinmotion,https://www.kickstarter.com/profile/evoinmotion,,,,,,,,,,,,,True,https://v2.kickstarter.com/1770494866-DxhBgN7pBH467Ka5JuO9duW7%2Ff21P82uKP4%2BMZreNv0%3D/projects/5019343/video-1329095-h264_high.mp4,False,False,True,,,,,,,,,https://i.kickstarter.com/assets/047/291/277/99416db7c11a5783392e724bebe17649_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1731699962&width=560&sig=3bFWm6ygBVE9oTKloaonFHh0X9SsGISaxZILC70q8XM%3D
1942340707,itabro-trading-card-game,ITABRO Trading Card Game,We are creating the Worlds first Official Italian brainrot meme Trading Card Game using AI.,https://www.kickstarter.com/projects/itabro/itabro-trading-card-game,Playing Cards,games/playing cards,Games,8,20600.0,EUR,427.0,EUR,EUR,483.17269119,1.18175372,2.0728155339805823,failed,2025-05-07T10:01:40+00:00,2025-06-06T10:01:40+00:00,2025-03-27T17:07:03+00:00,2025-06-06T10:01:40+00:00,,"Frankfurt, Germany",Frankfurt,Hesse,DE,Germany,990372848,Charlie,itabro,https://www.kickstarter.com/profile/itabro,,,,,,,,,,,,,True,https://v2.kickstarter.com/1770570698-sGIG5I%2FGkPKh%2BJ5PHe0QWtjZV9pCquTjxutbLyuQ52s%3D/projects/5116883/video-1359775-h264_high.mp4,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/049/063/577/3ad9de72d5cfe4bed85141727b2795d9_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1745787568&width=560&sig=y4dghRGHmn%2FQ0cD9gmlfLcfgZ4HMFvYlFutfO3laibo%3D
73871573,drawing-a-rio-de-janeiro-brasil-vector-map-in-eps,"Drawing a Rio de Janeiro (Brasil) vector map in EPS, AI, PDF","Drawing a fully editable vector map of Rio de Janeiro, for freelancers, companies, agencies who need it for their projects.",https://www.kickstarter.com/projects/panebianco3d/drawing-a-rio-de-janeiro-brasil-vector-map-in-eps,Graphic Design,design/graphic design,Design,4,2500.0,EUR,44.0,EUR,EUR,47.57939824,1.18175372,1.76,failed,2016-01-26T15:52:19+00:00,2016-02-25T15:52:19+00:00,2015-11-06T10:08:59+00:00,2016-02-25T15:52:19+00:00,,"Pescara, Italy",Pescara,Umbria,IT,Italy,799840112,Gianluca Panebianco,panebianco3d,https://www.kickstarter.com/profile/panebianco3d,,,,,,,,,,,,,False,,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/012/299/537/46fa1c4315fc4669b8bbf9540f751a8e_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1463752917&width=560&sig=t%2BbMRgmmizOQ5RI8HzygPEtG1Td78kYTxi%2B11lMh%2FbY%3D
1994310681,agrodronehub,Agro Drone Hub,The AI Powered solution that revolutionizes precision agriculture.,https://www.kickstarter.com/projects/agrodronehub/agrodronehub,Flight,technology/flight,Technology,10,140000.0,USD,322.0,USD,USD,322.0,1.0,0.22999999999999998,failed,2024-01-11T08:33:37+00:00,2024-02-10T08:33:37+00:00,2023-12-05T20:01:11+00:00,2024-02-10T08:33:37+00:00,,"Sarasota, FL",Sarasota,FL,US,United States,822021309,AgroDroneHub,agrodronehub,https://www.kickstarter.com/profile/agrodronehub,,,,,,,,,,,,,True,https://v2.kickstarter.com/1770542637-bH9luj75dB0XD9xow4FWcn8QEL%2B2uJPgLCJ6%2B%2FdHJdw%3D/projects/4704831/video-1263726-h264_high.mp4,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/043/321/603/f588d2ba08558d1ad04f80ff440bb444_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1702030139&width=560&sig=kTO2KaPwbm4RX0E%2BgAyXia29KpF5kFbhpNvlyXrL500%3D
1717883349,fashbox,Fashbox (Canceled),"""Revolutionize Your Wardrobe with Fashbox: Where Fashion Meets AI Innovation""",https://www.kickstarter.com/projects/sc09/fashbox,Apps,technology/apps,Technology,4,50000.0,EUR,451.0,EUR,EUR,490.98695888,1.18175372,0.902,canceled,2024-01-20T16:47:04+00:00,2024-02-19T16:47:04+00:00,2024-01-19T16:49:33+00:00,2024-01-23T17:05:53+00:00,,"Heilbronn, Germany",Heilbronn,Baden-Wurttemberg,DE,Germany,1174189823,Simon Carle,sc09,https://www.kickstarter.com/profile/sc09,,,,,,,,,,,,,True,https://v2.kickstarter.com/1770572369-tK%2BxJwmCIEX8VidIVzVJ2dTnL3JhNlM0Riteyw%2FgI%2FU%3D/projects/4730936/video-1269724-h264_high.mp4,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/043/727/357/b96ad87fa95ff233738c65e7efecb5de_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1705752693&width=560&sig=ADB2JLGgloXTmsAoqnbsWGF9Tl6arCFKU5AObkfgvjk%3D
334876334,gymera-the-worlds-first-playful-smart-home-gym,Gymera: First Moveable Playful AI Home Gym,Digital Weight System | Game Fitness | AI Mirror | 1000+ Classes | Voice Control | Immersive Training,https://www.kickstarter.com/projects/gymera/gymera-the-worlds-first-playful-smart-home-gym,Product Design,design/product design,Design,238,155785.0,HKD,5045723.8,HKD,HKD,648114.745294016,0.12797789,3238.902204961967,successful,2022-12-08T14:51:46+00:00,2023-01-17T14:51:46+00:00,2022-10-11T07:55:05+00:00,2023-01-17T14:51:47+00:00,,"Hong Kong, Hong Kong",Hong Kong,Hong Kong Island,HK,Hong Kong,1216324078,Gymera,gymera,https://www.kickstarter.com/profile/gymera,,,,,,,,,,,,,True,https://v2.kickstarter.com/1770570388-lpKuQtyHcG01VCBGrbPajx6R3U9I5k4JMKlej2dT74M%3D/projects/4450874/video-1200119-h264_high.mp4,True,False,True,,,,,,,,,https://i.kickstarter.com/assets/039/511/848/33f9368907021cb73c463ea379829a08_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1671691024&width=560&sig=zzJnsvfQ5Ol8FCLiWFVnxwN7Go55VZX6XTdLWDaZezI%3D
3404538,prechat-the-privacy-focused-ai-voice-recorder-for-workflow,PreChat – The Privacy-Focused AI Voice Recorder for Workflow (Canceled),"Transcribe, Summarize & Translate | Privacy-Driven Design | Voiceprint Recognition | Custom AI Prompts | Smart File Management | 450mAh",https://www.kickstarter.com/projects/accuro/prechat-the-privacy-focused-ai-voice-recorder-for-workflow,Gadgets,technology/gadgets,Technology,0,2500.0,USD,0.0,USD,USD,0.0,1.0,0.0,canceled,2025-08-21T02:08:20+00:00,2025-09-20T02:08:20+00:00,2025-07-29T06:26:45+00:00,2025-08-21T02:08:44+00:00,,"Colorado Springs, CO",Colorado Springs,CO,US,United States,579155680,ACCURO,accuro,https://www.kickstarter.com/profile/accuro,,,,,,,,,,,,,True,https://v2.kickstarter.com/1770538228-J83H%2BPr07MzNFVQCBthomwhLzaw2OuIX%2F5YaHf6dKSo%3D/projects/5189975/video-1376449-h264_high.mp4,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/050/210/785/1273c0cef0ac9e41c6434d363e015c33_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1753773754&width=560&sig=L9d0XAM8G1ttzker9TUsP8bdoXKbykD1TnglwsoQrzU%3D
2116507576,chapter-zero-a-prequel-to-game-world,Chapter Zero - a prequel to Game World,This new adventure novel is the continuation of Chapter Zero from the AI novel Game World by George Fratian. A prequel of sorts...,https://www.kickstarter.com/projects/2050975219/chapter-zero-a-prequel-to-game-world,Fiction,publishing/fiction,Publishing,2,9999.0,USD,2.0,USD,USD,2.0,1.0,0.020002000200020003,failed,2018-06-05T18:00:43+00:00,2018-07-05T18:00:43+00:00,2018-03-15T04:21:13+00:00,2018-07-05T18:00:44+00:00,,"San Diego, CA",San Diego,CA,US,United States,2050975219,George C Fratian,,https://www.kickstarter.com/profile/2050975219,,,,,,,,,,,,,True,https://v2.kickstarter.com/1770572307-E8TNeJGkDxVDxs8FNw73GQCMY4%2ByN%2BknH%2BnyNzhXM7c%3D/projects/3294706/video-886698-h264_high.mp4,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/020/558/753/65c85cb8ffdfe9d4927131fb83a9dd29_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1521997417&width=560&sig=wIPunNgu55Gccn1H7NUwdMNB%2B8PWxTqs39G6bOQwhq0%3D
1183926275,the-complete-education-bundle-for-job-seeking-ai-developers,The complete education bundle for job seeking AI developers.,Learn all important skills for advanced AI development from a Computer Scientist and TF Certified Developer with 30+ years experience.,https://www.kickstarter.com/projects/flo70/the-complete-education-bundle-for-job-seeking-ai-developers,Software,technology/software,Technology,6,2900.0,EUR,354.0,EUR,EUR,391.12478358,1.18175372,12.206896551724137,failed,2024-09-03T09:58:46+00:00,2024-10-03T09:58:46+00:00,2024-08-19T10:57:52+00:00,2024-10-03T09:58:50+00:00,,"Munich, Germany",Munich,Bavaria,DE,Germany,1878449723,Florian Carstens,flo70,https://www.kickstarter.com/profile/flo70,,,,,,,,,,,,,False,,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/046/400/993/064163bc719ab4fe872c57e9cc204371_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1725919791&width=560&sig=TbMmMQCgMTCesllTmsU%2BhycO9nmbbhpyD0Y63k9mHp8%3D
1840024687,conscious-film-by-aseniya-miyuru,Conscious (Film) ~ by Aseniya Miyuru,A proof-of-concept for a feature screenplay that tells the story of an AI journeying to find his freedom.,https://www.kickstarter.com/projects/1936215423/conscious-film-by-aseniya-miyuru,Science Fiction,film & video/science fiction,Film & Video,12,6000.0,AUD,3817.32,AUD,AUD,2745.3668043204,0.70139999,63.622,failed,2022-01-12T02:07:49+00:00,2022-03-13T02:07:49+00:00,2022-01-04T11:54:45+00:00,2022-03-13T02:07:49+00:00,,"Melbourne, AU",Melbourne,VIC,AU,Australia,1936215423,Aseniya Miyuru Rambukwella,,https://www.kickstarter.com/profile/1936215423,,,,,,,,,,,,,True,https://v2.kickstarter.com/1770555651-kM0%2B6cS63jNYeAiVc%2FDSHj9%2B1e0aZj47doi72HNg7Dg%3D/projects/4292106/video-1144309-h264_high.mp4,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/035/982/464/2fd50362b746a18814872493951855ff_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1641298281&width=560&sig=KKEcPezVOBYZn6UXpyR4fJtkwcOP91JNnJyldQtuqto%3D
237835669,mila-ai-your-personal-language-teacher,Mila AI: Your Personal Language Teacher,"Experience the Future of Language Learning! Discover a course tailored just for you, crafted by cutting-edge AI technology.",https://www.kickstarter.com/projects/1136675931/mila-ai-your-personal-language-teacher,Apps,technology/apps,Technology,11,50000.0,GBP,741.0,GBP,GBP,972.30313518,1.3615501,1.482,failed,2024-10-07T14:54:25+00:00,2024-11-06T15:54:25+00:00,2024-08-11T17:49:02+00:00,2024-11-06T15:54:25+00:00,,"London, UK",London,England,GB,United Kingdom,1136675931,Pierangelo Calanna,,https://www.kickstarter.com/profile/1136675931,,,,,,,,,,,,,False,,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/046/791/846/9bc884be2dc496ad2e18c253056f18fc_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1728383456&width=560&sig=G3YJX3eIv%2FalRzUki4O5krsVDggiSU5cgCeiGEhxZUY%3D
753189490,instrumental-stuff-a-nolen-and-friends-kickstarter-album,Instrumental Stuff - a Nolen & Friends kickstarter album,I need $41 so that I can make an album called 'Instrumental stuff' which is what i wrote on the shirts. 4-track cassette > ai workflow,https://www.kickstarter.com/projects/nolenandfriends/instrumental-stuff-a-nolen-and-friends-kickstarter-album,Indie Rock,music/indie rock,Music,8,41.0,USD,165.1,USD,USD,165.1,1.0,402.68292682926824,successful,2023-04-10T23:13:07+00:00,2023-06-05T06:00:00+00:00,2023-04-10T19:49:32+00:00,2023-06-05T06:00:00+00:00,,"Denver, CO",Denver,CO,US,United States,76242614,Nolen,nolenandfriends,https://www.kickstarter.com/profile/nolenandfriends,,,,,,,,,,,,,True,https://v2.kickstarter.com/1770570380-%2B6ISinJ1NJ88wWXF4GigV4eE3J9ZIu4b%2FKFKeoZJMe8%3D/projects/4556650/video-1220279-h264_high.mp4,False,False,True,,,,,,,,,https://i.kickstarter.com/assets/040/550/968/e4e6a06637cd945102cec6607c8a3735_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1681156773&width=560&sig=9V%2BkTq4VnYduqOX%2BhdfhftLXe5AMRtUf0QT2ZTa6cAQ%3D
